1/22/2015 5:49:30 PM
10dB atten _5.2000E-3J_1.csv

Time (s),CH4,MATH,
-1.004000E-6,0.361875,-0.000422
-1.003800E-6,0.362187,-0.000397
-1.003600E-6,0.361875,-0.000363
-1.003400E-6,0.360312,-0.000408
-1.003200E-6,0.360312,-0.000452
-1.003000E-6,0.360938,-0.000502
-1.002800E-6,0.366250,-0.000414
-1.002600E-6,0.367500,-0.000394
-1.002400E-6,0.365938,-0.000378
-1.002200E-6,0.360000,-0.000361
-1.002000E-6,0.360312,-0.000381
-1.001800E-6,0.361875,-0.000408
-1.001600E-6,0.368125,-0.000431
-1.001400E-6,0.360938,-0.000431
-1.001200E-6,0.363125,-0.000427
-1.001000E-6,0.360312,-0.000380
-1.000800E-6,0.362187,-0.000417
-1.000600E-6,0.361875,-0.000383
-1.000400E-6,0.366250,-0.000377
-1.000200E-6,0.367187,-0.000358
-1.000000E-6,0.364687,-0.000327
-9.998000E-7,0.361563,-0.000409
-9.996000E-7,0.362812,-0.000373
-9.994000E-7,0.363438,-0.000395
-9.992000E-7,0.366563,-0.000436
-9.990000E-7,0.362500,-0.000414
-9.988000E-7,0.365312,-0.000408
-9.986000E-7,0.362500,-0.000414
-9.984000E-7,0.360625,-0.000395
-9.982000E-7,0.364687,-0.000381
-9.980000E-7,0.360000,-0.000389
-9.978000E-7,0.360938,-0.000377
-9.976000E-7,0.364687,-0.000478
-9.974000E-7,0.362187,-0.000428
-9.972000E-7,0.363438,-0.000445
-9.970000E-7,0.360312,-0.000398
-9.968000E-7,0.367187,-0.000306
-9.966000E-7,0.360312,-0.000325
-9.964000E-7,0.371563,-0.000425
-9.962000E-7,0.372812,-0.000397
-9.960000E-7,0.366875,-0.000389
-9.958000E-7,0.360938,-0.000402
-9.956000E-7,0.362187,-0.000423
-9.954000E-7,0.363125,-0.000475
-9.952000E-7,0.361875,-0.000408
-9.950000E-7,0.362500,-0.000409
-9.948000E-7,0.360938,-0.000445
-9.946000E-7,0.360938,-0.000434
-9.944000E-7,0.360938,-0.000398
-9.942000E-7,0.361875,-0.000411
-9.940000E-7,0.363125,-0.000425
-9.938000E-7,0.360312,-0.000423
-9.936000E-7,0.360625,-0.000461
-9.934000E-7,0.360312,-0.000408
-9.932000E-7,0.361875,-0.000420
-9.930000E-7,0.361250,-0.000431
-9.928000E-7,0.360625,-0.000402
-9.926000E-7,0.362500,-0.000395
-9.924000E-7,0.368438,-0.000458
-9.922000E-7,0.366875,-0.000500
-9.920000E-7,0.362500,-0.000469
-9.918000E-7,0.360625,-0.000458
-9.916000E-7,0.362187,-0.000427
-9.914000E-7,0.359687,-0.000505
-9.912000E-7,0.359375,-0.000506
-9.910000E-7,0.361875,-0.000541
-9.908000E-7,0.365938,-0.000534
-9.906000E-7,0.360625,-0.000473
-9.904000E-7,0.362187,-0.000477
-9.902000E-7,0.362500,-0.000539
-9.900000E-7,0.363750,-0.000519
-9.898000E-7,0.360938,-0.000475
-9.896000E-7,0.361563,-0.000491
-9.894000E-7,0.360938,-0.000414
-9.892000E-7,0.361563,-0.000469
-9.890000E-7,0.364375,-0.000519
-9.888000E-7,0.362187,-0.000519
-9.886000E-7,0.361563,-0.000461
-9.884000E-7,0.371563,-0.000458
-9.882000E-7,0.361250,-0.000486
-9.880000E-7,0.368125,-0.000456
-9.878000E-7,0.362187,-0.000497
-9.876000E-7,0.360312,-0.000498
-9.874000E-7,0.363750,-0.000495
-9.872000E-7,0.363125,-0.000477
-9.870000E-7,0.360000,-0.000467
-9.868000E-7,0.360938,-0.000489
-9.866000E-7,0.369063,-0.000498
-9.864000E-7,0.362500,-0.000564
-9.862000E-7,0.361563,-0.000553
-9.860000E-7,0.362187,-0.000523
-9.858000E-7,0.360312,-0.000539
-9.856000E-7,0.362500,-0.000530
-9.854000E-7,0.364375,-0.000500
-9.852000E-7,0.362500,-0.000506
-9.850000E-7,0.360000,-0.000531
-9.848000E-7,0.360000,-0.000500
-9.846000E-7,0.360312,-0.000452
-9.844000E-7,0.362187,-0.000464
-9.842000E-7,0.360938,-0.000450
-9.840000E-7,0.363438,-0.000419
-9.838000E-7,0.364375,-0.000455
-9.836000E-7,0.365312,-0.000480
-9.834000E-7,0.372188,-0.000563
-9.832000E-7,0.361250,-0.000484
-9.830000E-7,0.369688,-0.000520
-9.828000E-7,0.366563,-0.000520
-9.826000E-7,0.360938,-0.000517
-9.824000E-7,0.364375,-0.000509
-9.822000E-7,0.360625,-0.000505
-9.820000E-7,0.362187,-0.000520
-9.818000E-7,0.361563,-0.000542
-9.816000E-7,0.360312,-0.000534
-9.814000E-7,0.360000,-0.000519
-9.812000E-7,0.362812,-0.000503
-9.810000E-7,0.360312,-0.000542
-9.808000E-7,0.369375,-0.000541
-9.806000E-7,0.361875,-0.000517
-9.804000E-7,0.364063,-0.000506
-9.802000E-7,0.360312,-0.000509
-9.800000E-7,0.364687,-0.000534
-9.798000E-7,0.372188,-0.000447
-9.796000E-7,0.363125,-0.000488
-9.794000E-7,0.360312,-0.000469
-9.792000E-7,0.361250,-0.000477
-9.790000E-7,0.359687,-0.000522
-9.788000E-7,0.359687,-0.000500
-9.786000E-7,0.360938,-0.000433
-9.784000E-7,0.366250,-0.000483
-9.782000E-7,0.377500,-0.000495
-9.780000E-7,0.367187,-0.000491
-9.778000E-7,0.360312,-0.000494
-9.776000E-7,0.367500,-0.000484
-9.774000E-7,0.366563,-0.000502
-9.772000E-7,0.368125,-0.000458
-9.770000E-7,0.362500,-0.000438
-9.768000E-7,0.361875,-0.000427
-9.766000E-7,0.360000,-0.000370
-9.764000E-7,0.360312,-0.000364
-9.762000E-7,0.360938,-0.000367
-9.760000E-7,0.363125,-0.000370
-9.758000E-7,0.371563,-0.000402
-9.756000E-7,0.360000,-0.000402
-9.754000E-7,0.360000,-0.000389
-9.752000E-7,0.361875,-0.000388
-9.750000E-7,0.360312,-0.000353
-9.748000E-7,0.360312,-0.000375
-9.746000E-7,0.362812,-0.000370
-9.744000E-7,0.360000,-0.000405
-9.742000E-7,0.361250,-0.000403
-9.740000E-7,0.363125,-0.000409
-9.738000E-7,0.364687,-0.000364
-9.736000E-7,0.362500,-0.000339
-9.734000E-7,0.363125,-0.000420
-9.732000E-7,0.360000,-0.000417
-9.730000E-7,0.360938,-0.000438
-9.728000E-7,0.361875,-0.000488
-9.726000E-7,0.365625,-0.000447
-9.724000E-7,0.361250,-0.000405
-9.722000E-7,0.363125,-0.000448
-9.720000E-7,0.363438,-0.000484
-9.718000E-7,0.360625,-0.000484
-9.716000E-7,0.361875,-0.000445
-9.714000E-7,0.362500,-0.000467
-9.712000E-7,0.361563,-0.000477
-9.710000E-7,0.360000,-0.000425
-9.708000E-7,0.360938,-0.000447
-9.706000E-7,0.371563,-0.000491
-9.704000E-7,0.362500,-0.000473
-9.702000E-7,0.362812,-0.000494
-9.700000E-7,0.360938,-0.000531
-9.698000E-7,0.361875,-0.000527
-9.696000E-7,0.370000,-0.000523
-9.694000E-7,0.366250,-0.000555
-9.692000E-7,0.364687,-0.000550
-9.690000E-7,0.360625,-0.000545
-9.688000E-7,0.362187,-0.000555
-9.686000E-7,0.363125,-0.000539
-9.684000E-7,0.361875,-0.000544
-9.682000E-7,0.368125,-0.000583
-9.680000E-7,0.360000,-0.000527
-9.678000E-7,0.360312,-0.000514
-9.676000E-7,0.367187,-0.000547
-9.674000E-7,0.361250,-0.000508
-9.672000E-7,0.363125,-0.000502
-9.670000E-7,0.363125,-0.000516
-9.668000E-7,0.361250,-0.000498
-9.666000E-7,0.362812,-0.000523
-9.664000E-7,0.366563,-0.000422
-9.662000E-7,0.365938,-0.000441
-9.660000E-7,0.363438,-0.000398
-9.658000E-7,0.362500,-0.000452
-9.656000E-7,0.362187,-0.000439
-9.654000E-7,0.359687,-0.000438
-9.652000E-7,0.362187,-0.000412
-9.650000E-7,0.359687,-0.000414
-9.648000E-7,0.369063,-0.000383
-9.646000E-7,0.363125,-0.000389
-9.644000E-7,0.364063,-0.000384
-9.642000E-7,0.365938,-0.000386
-9.640000E-7,0.367187,-0.000380
-9.638000E-7,0.360000,-0.000405
-9.636000E-7,0.360312,-0.000409
-9.634000E-7,0.360000,-0.000434
-9.632000E-7,0.363438,-0.000405
-9.630000E-7,0.360625,-0.000386
-9.628000E-7,0.370938,-0.000422
-9.626000E-7,0.366250,-0.000378
-9.624000E-7,0.363438,-0.000397
-9.622000E-7,0.360938,-0.000402
-9.620000E-7,0.360938,-0.000388
-9.618000E-7,0.363750,-0.000380
-9.616000E-7,0.365000,-0.000417
-9.614000E-7,0.360000,-0.000400
-9.612000E-7,0.359687,-0.000347
-9.610000E-7,0.361563,-0.000347
-9.608000E-7,0.360938,-0.000327
-9.606000E-7,0.360938,-0.000316
-9.604000E-7,0.367187,-0.000373
-9.602000E-7,0.362187,-0.000381
-9.600000E-7,0.363438,-0.000370
-9.598000E-7,0.363750,-0.000378
-9.596000E-7,0.362187,-0.000400
-9.594000E-7,0.361875,-0.000383
-9.592000E-7,0.360625,-0.000397
-9.590000E-7,0.362187,-0.000408
-9.588000E-7,0.361563,-0.000397
-9.586000E-7,0.363438,-0.000375
-9.584000E-7,0.360625,-0.000395
-9.582000E-7,0.360938,-0.000420
-9.580000E-7,0.373750,-0.000397
-9.578000E-7,0.376875,-0.000409
-9.576000E-7,0.368438,-0.000441
-9.574000E-7,0.362812,-0.000406
-9.572000E-7,0.363125,-0.000375
-9.570000E-7,0.364063,-0.000402
-9.568000E-7,0.365938,-0.000431
-9.566000E-7,0.362187,-0.000433
-9.564000E-7,0.360938,-0.000425
-9.562000E-7,0.359687,-0.000416
-9.560000E-7,0.360312,-0.000417
-9.558000E-7,0.361563,-0.000439
-9.556000E-7,0.361250,-0.000467
-9.554000E-7,0.361875,-0.000463
-9.552000E-7,0.360312,-0.000447
-9.550000E-7,0.362187,-0.000445
-9.548000E-7,0.362812,-0.000422
-9.546000E-7,0.362187,-0.000392
-9.544000E-7,0.361250,-0.000355
-9.542000E-7,0.362812,-0.000395
-9.540000E-7,0.359687,-0.000358
-9.538000E-7,0.360938,-0.000341
-9.536000E-7,0.360938,-0.000395
-9.534000E-7,0.360938,-0.000395
-9.532000E-7,0.359687,-0.000369
-9.530000E-7,0.362500,-0.000322
-9.528000E-7,0.360312,-0.000334
-9.526000E-7,0.360938,-0.000352
-9.524000E-7,0.360312,-0.000328
-9.522000E-7,0.365625,-0.000330
-9.520000E-7,0.361563,-0.000311
-9.518000E-7,0.360312,-0.000345
-9.516000E-7,0.361875,-0.000320
-9.514000E-7,0.363438,-0.000330
-9.512000E-7,0.361875,-0.000323
-9.510000E-7,0.360625,-0.000327
-9.508000E-7,0.360625,-0.000361
-9.506000E-7,0.360938,-0.000317
-9.504000E-7,0.363750,-0.000372
-9.502000E-7,0.360938,-0.000373
-9.500000E-7,0.361875,-0.000377
-9.498000E-7,0.360000,-0.000402
-9.496000E-7,0.361563,-0.000375
-9.494000E-7,0.360938,-0.000344
-9.492000E-7,0.360312,-0.000328
-9.490000E-7,0.367500,-0.000363
-9.488000E-7,0.370000,-0.000359
-9.486000E-7,0.360938,-0.000380
-9.484000E-7,0.364063,-0.000377
-9.482000E-7,0.361250,-0.000431
-9.480000E-7,0.360625,-0.000439
-9.478000E-7,0.360938,-0.000394
-9.476000E-7,0.360000,-0.000412
-9.474000E-7,0.362500,-0.000416
-9.472000E-7,0.360938,-0.000395
-9.470000E-7,0.363438,-0.000461
-9.468000E-7,0.361563,-0.000428
-9.466000E-7,0.360938,-0.000402
-9.464000E-7,0.369375,-0.000444
-9.462000E-7,0.360312,-0.000409
-9.460000E-7,0.361563,-0.000420
-9.458000E-7,0.362187,-0.000428
-9.456000E-7,0.361875,-0.000438
-9.454000E-7,0.367500,-0.000478
-9.452000E-7,0.368750,-0.000477
-9.450000E-7,0.365938,-0.000405
-9.448000E-7,0.365000,-0.000405
