SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 3/13/2015
TIME: 12:04 PM

STIMULUS, RESPONSE
 8.984500E+9,   4.316E-1
 8.984600E+9,   4.322E-1
 8.984700E+9,   4.316E-1
 8.984800E+9,   4.327E-1
 8.984900E+9,   4.322E-1
 8.985000E+9,   4.342E-1
 8.985100E+9,   4.342E-1
 8.985200E+9,   4.332E-1
 8.985300E+9,   4.327E-1
 8.985400E+9,   4.337E-1
 8.985500E+9,   4.322E-1
 8.985600E+9,   4.358E-1
 8.985700E+9,   4.358E-1
 8.985800E+9,   4.348E-1
 8.985900E+9,   4.368E-1
 8.986000E+9,   4.348E-1
 8.986100E+9,   4.358E-1
 8.986200E+9,   4.348E-1
 8.986300E+9,   4.358E-1
 8.986400E+9,   4.363E-1
 8.986500E+9,   4.358E-1
 8.986600E+9,   4.285E-1
 8.986700E+9,   4.363E-1
 8.986800E+9,   4.368E-1
 8.986900E+9,   4.379E-1
 8.987000E+9,   4.373E-1
 8.987100E+9,   4.358E-1
 8.987200E+9,   4.368E-1
 8.987300E+9,   4.373E-1
 8.987400E+9,   4.373E-1
 8.987500E+9,   4.394E-1
 8.987600E+9,   4.394E-1
 8.987700E+9,   4.379E-1
 8.987800E+9,   4.394E-1
 8.987900E+9,   4.394E-1
 8.988000E+9,   4.394E-1
 8.988100E+9,   4.394E-1
 8.988200E+9,   4.373E-1
 8.988300E+9,   4.405E-1
 8.988400E+9,   4.399E-1
 8.988500E+9,   4.405E-1
 8.988600E+9,   4.389E-1
 8.988700E+9,   4.389E-1
 8.988800E+9,   4.410E-1
 8.988900E+9,   4.399E-1
 8.989000E+9,   4.394E-1
 8.989100E+9,   4.405E-1
 8.989200E+9,   4.410E-1
 8.989300E+9,   4.415E-1
 8.989400E+9,   4.415E-1
 8.989500E+9,   4.410E-1
 8.989600E+9,   4.410E-1
 8.989700E+9,   4.420E-1
 8.989800E+9,   4.410E-1
 8.989900E+9,   4.431E-1
 8.990000E+9,   4.415E-1
 8.990100E+9,   4.420E-1
 8.990200E+9,   4.431E-1
 8.990300E+9,   4.420E-1
 8.990400E+9,   4.420E-1
 8.990500E+9,   4.420E-1
 8.990600E+9,   4.415E-1
 8.990700E+9,   4.415E-1
 8.990800E+9,   4.431E-1
 8.990900E+9,   4.425E-1
 8.991000E+9,   4.410E-1
 8.991100E+9,   4.425E-1
 8.991200E+9,   4.431E-1
 8.991300E+9,   4.420E-1
 8.991400E+9,   4.425E-1
 8.991500E+9,   4.441E-1
 8.991600E+9,   4.420E-1
 8.991700E+9,   4.431E-1
 8.991800E+9,   4.425E-1
 8.991900E+9,   4.436E-1
 8.992000E+9,   4.420E-1
 8.992100E+9,   4.425E-1
 8.992200E+9,   4.425E-1
 8.992300E+9,   4.431E-1
 8.992400E+9,   4.451E-1
 8.992500E+9,   4.431E-1
 8.992600E+9,   4.436E-1
 8.992700E+9,   4.436E-1
 8.992800E+9,   4.436E-1
 8.992900E+9,   4.436E-1
 8.993000E+9,   4.441E-1
 8.993100E+9,   4.415E-1
 8.993200E+9,   4.441E-1
 8.993300E+9,   4.462E-1
 8.993400E+9,   4.436E-1
 8.993500E+9,   4.451E-1
 8.993600E+9,   4.451E-1
 8.993700E+9,   4.451E-1
 8.993800E+9,   4.457E-1
 8.993900E+9,   4.441E-1
 8.994000E+9,   4.441E-1
 8.994100E+9,   4.441E-1
 8.994200E+9,   4.441E-1
 8.994300E+9,   4.446E-1
 8.994400E+9,   4.441E-1
 8.994500E+9,   4.436E-1
 8.994600E+9,   4.457E-1
 8.994700E+9,   4.446E-1
 8.994800E+9,   4.446E-1
 8.994900E+9,   4.451E-1
 8.995000E+9,   4.441E-1
 8.995100E+9,   4.446E-1
 8.995200E+9,   4.462E-1
 8.995300E+9,   4.457E-1
 8.995400E+9,   4.441E-1
 8.995500E+9,   4.457E-1
 8.995600E+9,   4.451E-1
 8.995700E+9,   4.462E-1
 8.995800E+9,   4.467E-1
 8.995900E+9,   4.441E-1
 8.996000E+9,   4.441E-1
 8.996100E+9,   4.462E-1
 8.996200E+9,   4.457E-1
 8.996300E+9,   4.451E-1
 8.996400E+9,   4.462E-1
 8.996500E+9,   4.467E-1
