3/13/2015 1:05:53 PM
1.9OD_3.65E-3J_2_p0_-2.977400E+0V.csv

Time (s),CH4,MATH,
-1.020000E-6,0.391406,-0.001203
-1.019000E-6,0.384844,-0.001125
-1.018000E-6,0.391719,-0.001078
-1.017000E-6,0.393750,-0.000773
-1.016000E-6,0.388906,-0.001109
-1.015000E-6,0.392500,-0.001031
-1.014000E-6,0.385313,-0.000695
-1.013000E-6,0.390937,-0.001078
-1.012000E-6,0.389219,-0.000820
-1.011000E-6,0.382188,-0.000680
-1.010000E-6,0.389063,-0.000945
-1.009000E-6,0.389531,-0.001047
-1.008000E-6,0.386875,-0.000961
-1.007000E-6,0.386719,-0.000773
-1.006000E-6,0.392188,-0.001047
-1.005000E-6,0.393594,-0.001117
-1.004000E-6,0.390156,-0.000875
-1.003000E-6,0.391406,-0.001086
-1.002000E-6,0.390313,-0.001016
-1.001000E-6,0.388906,-0.001359
-1.000000E-6,0.390313,-0.000945
-9.990000E-7,0.384844,-0.000937
-9.980000E-7,0.388750,-0.001055
-9.970000E-7,0.390937,-0.000930
-9.960000E-7,0.387500,-0.000766
-9.950000E-7,0.392344,-0.000930
-9.940000E-7,0.386719,-0.001227
-9.930000E-7,0.395000,-0.001031
-9.920000E-7,0.391563,-0.000750
-9.910000E-7,0.392344,-0.000977
-9.900000E-7,0.390000,-0.000945
-9.890000E-7,0.388437,-0.001148
-9.880000E-7,0.382344,-0.000773
-9.870000E-7,0.390937,-0.000828
-9.860000E-7,0.389531,-0.000953
-9.850000E-7,0.384844,-0.001008
-9.840000E-7,0.391563,-0.000555
-9.830000E-7,0.391563,-0.001008
-9.820000E-7,0.388437,-0.000945
-9.810000E-7,0.390000,-0.001109
-9.800000E-7,0.392188,-0.001242
-9.790000E-7,0.389531,-0.001047
-9.780000E-7,0.392656,-0.001148
-9.770000E-7,0.387656,-0.000937
-9.760000E-7,0.389688,-0.001172
-9.750000E-7,0.389219,-0.001250
-9.740000E-7,0.391250,-0.001234
-9.730000E-7,0.390937,-0.001273
-9.720000E-7,0.393750,-0.001109
-9.710000E-7,0.391719,-0.001070
-9.700000E-7,0.388281,-0.001078
-9.690000E-7,0.389375,-0.000922
-9.680000E-7,0.391719,-0.001008
-9.670000E-7,0.387031,-0.001195
-9.660000E-7,0.393750,-0.001172
-9.650000E-7,0.389688,-0.001219
-9.640000E-7,0.393750,-0.000945
-9.630000E-7,0.392813,-0.001094
-9.620000E-7,0.390000,-0.001000
-9.610000E-7,0.387031,-0.001070
-9.600000E-7,0.392188,-0.001063
-9.590000E-7,0.383281,-0.001172
-9.580000E-7,0.392656,-0.000953
-9.570000E-7,0.391563,-0.001203
-9.560000E-7,0.383906,-0.001320
-9.550000E-7,0.391406,-0.001219
-9.540000E-7,0.390469,-0.001281
-9.530000E-7,0.391250,-0.001141
-9.520000E-7,0.380469,-0.001187
-9.510000E-7,0.388594,-0.001109
-9.500000E-7,0.396719,-0.001016
-9.490000E-7,0.389844,-0.001328
-9.480000E-7,0.392344,-0.000953
-9.470000E-7,0.388906,-0.000914
-9.460000E-7,0.392188,-0.000984
-9.450000E-7,0.391250,-0.001203
-9.440000E-7,0.386406,-0.001039
-9.430000E-7,0.390937,-0.001344
-9.420000E-7,0.391875,-0.001141
-9.410000E-7,0.382344,-0.001320
-9.400000E-7,0.390313,-0.001211
-9.390000E-7,0.394688,-0.001203
-9.380000E-7,0.389063,-0.000883
-9.370000E-7,0.391563,-0.001094
-9.360000E-7,0.387813,-0.001273
-9.350000E-7,0.387969,-0.001313
-9.340000E-7,0.391094,-0.001219
-9.330000E-7,0.388437,-0.001133
-9.320000E-7,0.393125,-0.001297
-9.310000E-7,0.392188,-0.001164
-9.300000E-7,0.391094,-0.001445
-9.290000E-7,0.389375,-0.001164
-9.280000E-7,0.391250,-0.001039
-9.270000E-7,0.390000,-0.001164
-9.260000E-7,0.396094,-0.001187
-9.250000E-7,0.388594,-0.001266
-9.240000E-7,0.388125,-0.001211
-9.230000E-7,0.391250,-0.001172
-9.220000E-7,0.390469,-0.001164
-9.210000E-7,0.393906,-0.001141
-9.200000E-7,0.397031,-0.001148
-9.190000E-7,0.389375,-0.001367
-9.180000E-7,0.389844,-0.001297
-9.170000E-7,0.389219,-0.001141
-9.160000E-7,0.389063,-0.001055
-9.150000E-7,0.392656,-0.001055
-9.140000E-7,0.391406,-0.001187
-9.130000E-7,0.385313,-0.001266
-9.120000E-7,0.387656,-0.001047
-9.110000E-7,0.388437,-0.001187
-9.100000E-7,0.388125,-0.001289
-9.090000E-7,0.389375,-0.001242
-9.080000E-7,0.392031,-0.001211
-9.070000E-7,0.392188,-0.001148
-9.060000E-7,0.394844,-0.000813
-9.050000E-7,0.390781,-0.001078
-9.040000E-7,0.392813,-0.001258
-9.030000E-7,0.386719,-0.001320
-9.020000E-7,0.392500,-0.001273
-9.010000E-7,0.392188,-0.001344
-9.000000E-7,0.392500,-0.001313
-8.990000E-7,0.389531,-0.001281
-8.980000E-7,0.390469,-0.001320
-8.970000E-7,0.392344,-0.001398
-8.960000E-7,0.391094,-0.001328
-8.950000E-7,0.384375,-0.001109
-8.940000E-7,0.390625,-0.001375
-8.930000E-7,0.392500,-0.001156
-8.920000E-7,0.389844,-0.001367
-8.910000E-7,0.392813,-0.001125
-8.900000E-7,0.391875,-0.001297
-8.890000E-7,0.392188,-0.001141
-8.880000E-7,0.392500,-0.001266
-8.870000E-7,0.388750,-0.001344
-8.860000E-7,0.390469,-0.001172
-8.850000E-7,0.391250,-0.001391
-8.840000E-7,0.392031,-0.001172
-8.830000E-7,0.382656,-0.001141
-8.820000E-7,0.395469,-0.000992
-8.810000E-7,0.391250,-0.001094
-8.800000E-7,0.394062,-0.001063
-8.790000E-7,0.390469,-0.001141
-8.780000E-7,0.392969,-0.001359
-8.770000E-7,0.391094,-0.001484
-8.760000E-7,0.390937,-0.001094
-8.750000E-7,0.391719,-0.001227
-8.740000E-7,0.390625,-0.001172
-8.730000E-7,0.390781,-0.001289
-8.720000E-7,0.391719,-0.001344
-8.710000E-7,0.393437,-0.001320
-8.700000E-7,0.391875,-0.001453
-8.690000E-7,0.392344,-0.001383
-8.680000E-7,0.391875,-0.001359
-8.670000E-7,0.387500,-0.001172
-8.660000E-7,0.389375,-0.001258
-8.650000E-7,0.389531,-0.001359
-8.640000E-7,0.392344,-0.001281
-8.630000E-7,0.385937,-0.001273
-8.620000E-7,0.390000,-0.001492
