1.749999999999999921e-07,3.518169461801516542e-03
1.759999999999999878e-07,3.515342412121963151e-03
1.770000000000000100e-07,3.512518165750202256e-03
1.780000000000000057e-07,3.509696719906469156e-03
1.790000000000000014e-07,3.506878071813755195e-03
1.799999999999999971e-07,3.504062218697804286e-03
1.809999999999999929e-07,3.501249157787112484e-03
1.819999999999999886e-07,3.498438886312924510e-03
1.830000000000000108e-07,3.495631401509228554e-03
1.840000000000000065e-07,3.492826700612758437e-03
1.850000000000000022e-07,3.490024780862985374e-03
1.859999999999999979e-07,3.487225639502119709e-03
1.869999999999999937e-07,3.484429273775105276e-03
1.879999999999999894e-07,3.481635680929618098e-03
1.890000000000000116e-07,3.478844858216064654e-03
1.900000000000000073e-07,3.476056802887575806e-03
1.910000000000000030e-07,3.473271512200008099e-03
1.919999999999999987e-07,3.470488983411938125e-03
1.929999999999999944e-07,3.467709213784660790e-03
1.939999999999999902e-07,3.464932200582188006e-03
1.950000000000000124e-07,3.462157941071242195e-03
1.960000000000000081e-07,3.459386432521258884e-03
1.970000000000000038e-07,3.456617672204379335e-03
1.979999999999999995e-07,3.453851657395451413e-03
1.989999999999999952e-07,3.451088385372023080e-03
1.999999999999999909e-07,3.448327853414343697e-03
2.010000000000000131e-07,3.445570058805358816e-03
2.020000000000000089e-07,3.442814998830707584e-03
2.030000000000000046e-07,3.440062670778722739e-03
2.040000000000000003e-07,3.437313071940424104e-03
2.049999999999999960e-07,3.434566199609517725e-03
2.059999999999999917e-07,3.431822051082394128e-03
2.069999999999999875e-07,3.429080623658124424e-03
2.080000000000000096e-07,3.426341914638457702e-03
2.090000000000000054e-07,3.423605921327819296e-03
2.100000000000000011e-07,3.420872641033306447e-03
2.109999999999999968e-07,3.418142071064687437e-03
2.119999999999999925e-07,3.415414208734397685e-03
2.129999999999999882e-07,3.412689051357538882e-03
2.140000000000000104e-07,3.409966596251872914e-03
2.150000000000000062e-07,3.407246840737823169e-03
2.160000000000000019e-07,3.404529782138469764e-03
2.169999999999999976e-07,3.401815417779546508e-03
2.179999999999999933e-07,3.399103744989439603e-03
2.189999999999999890e-07,3.396394761099184607e-03
2.200000000000000112e-07,3.393688463442462964e-03
2.210000000000000069e-07,3.390984849355600707e-03
2.220000000000000027e-07,3.388283916177565417e-03
2.229999999999999984e-07,3.385585661249961454e-03
2.239999999999999941e-07,3.382890081917032127e-03
2.249999999999999898e-07,3.380197175525651888e-03
2.260000000000000120e-07,3.377506939425327197e-03
2.270000000000000077e-07,3.374819370968191751e-03
2.280000000000000034e-07,3.372134467509006056e-03
2.289999999999999992e-07,3.369452226405153517e-03
2.299999999999999949e-07,3.366772645016636971e-03
2.309999999999999906e-07,3.364095720706077389e-03
2.320000000000000128e-07,3.361421450838712136e-03
2.330000000000000085e-07,3.358749832782389772e-03
2.340000000000000042e-07,3.356080863907569614e-03
2.350000000000000000e-07,3.353414541587318703e-03
2.359999999999999957e-07,3.350750863197307899e-03
2.369999999999999914e-07,3.348089826115810581e-03
2.379999999999999871e-07,3.345431427723701348e-03
2.390000000000000093e-07,3.342775665404450376e-03
2.399999999999999786e-07,3.340122536544122989e-03
2.410000000000000007e-07,3.337472038531375754e-03
2.420000000000000229e-07,3.334824168757456048e-03
2.429999999999999922e-07,3.332178924616196417e-03
2.440000000000000144e-07,3.329536303504015884e-03
2.449999999999999836e-07,3.326896302819912568e-03
2.460000000000000058e-07,3.324258919965465426e-03
2.469999999999999751e-07,3.321624152344829477e-03
2.479999999999999972e-07,3.318991997364734940e-03
2.490000000000000194e-07,3.316362452434481155e-03
