-1.019999999999999975e-06,-1.441397671568626904e-04
-1.018999999999999900e-06,-5.054601715686268208e-05
-1.018000000000000037e-06,-1.126476715686269966e-05
-1.016999999999999961e-06,-3.088976715686270235e-05
-1.016000000000000098e-06,-1.008897671568626691e-04
-1.015000000000000023e-06,-6.598351715686272528e-05
-1.013999999999999948e-06,-3.098351715686274190e-05
-1.013000000000000084e-06,-3.070226715686267746e-05
-1.012000000000000009e-06,-8.963976715686269381e-05
-1.010999999999999934e-06,-1.863976715686270274e-05
-1.010000000000000071e-06,-8.179601715686265562e-05
-1.008999999999999996e-06,-7.608517156862675164e-06
-1.007999999999999921e-06,-7.376476715686270096e-05
-1.007000000000000057e-06,-8.563976715686270500e-05
-1.005999999999999982e-06,7.479773284313733905e-05
-1.004999999999999907e-06,3.970398284313731612e-05
-1.004000000000000044e-06,-7.398351715686270289e-05
-1.002999999999999968e-06,-6.985851715686269749e-05
-1.002000000000000105e-06,6.286023284313732671e-05
-1.001000000000000030e-06,-6.985851715686269749e-05
-9.999999999999999547e-07,-2.313976715686270370e-05
-9.990000000000000914e-07,9.036023284313734463e-05
-9.980000000000000162e-07,1.258602328431372860e-04
-9.969999999999999411e-07,1.723602328431372778e-04
-9.960000000000000777e-07,2.078602328431373276e-04
-9.950000000000000026e-07,2.033602328431373808e-04
-9.939999999999999275e-07,2.738602328431373055e-04
-9.930000000000000641e-07,6.686023284313731552e-05
-9.919999999999999890e-07,2.020398284313733002e-05
-9.909999999999999139e-07,9.386023284313732128e-05
-9.900000000000000505e-07,1.236023284313729183e-05
-9.889999999999999754e-07,-3.476476715686272877e-05
-9.879999999999999002e-07,7.486023284313734734e-05
-9.870000000000000369e-07,5.486023284313729488e-05
-9.859999999999999617e-07,-5.795226715686271641e-05
-9.850000000000000984e-07,8.636023284313735582e-05
-9.840000000000000232e-07,2.543602328431373194e-04
-9.829999999999999481e-07,2.193602328431373360e-04
-9.820000000000000847e-07,-3.060851715686269212e-05
-9.810000000000000096e-07,6.686023284313731552e-05
-9.799999999999999345e-07,1.563602328431373226e-04
-9.790000000000000711e-07,8.391482843137334276e-06
-9.779999999999999960e-07,7.036023284313734638e-05
-9.769999999999999208e-07,1.648602328431373666e-04
-9.760000000000000575e-07,8.328982843137271771e-06
-9.749999999999999823e-07,2.503602328431373306e-04
-9.739999999999999072e-07,2.818602328431373916e-04
-9.730000000000000438e-07,1.098602328431373307e-04
-9.719999999999999687e-07,2.618602328431373391e-04
-9.710000000000001053e-07,3.478602328431372611e-04
-9.700000000000000302e-07,8.286023284313732496e-05
-9.689999999999999551e-07,5.123523284313730164e-05
-9.680000000000000917e-07,3.189148284313730918e-05
-9.670000000000000166e-07,1.058602328431373419e-04
-9.659999999999999415e-07,4.297732843137305921e-06
-9.650000000000000781e-07,1.058602328431373419e-04
-9.640000000000000030e-07,1.683602328431372890e-04
-9.629999999999999278e-07,3.186023284313727793e-05
-9.620000000000000645e-07,1.953602328431372948e-04
-9.609999999999999893e-07,3.186023284313727793e-05
-9.599999999999999142e-07,-8.951476715686267722e-05
-9.590000000000000508e-07,7.086023284313730432e-05
-9.579999999999999757e-07,6.289148284313730375e-05
-9.569999999999999006e-07,1.098602328431372765e-04
-9.560000000000000372e-07,1.603602328431373114e-04
-9.549999999999999621e-07,-8.163976715686271620e-05
-9.540000000000000987e-07,1.018602328431372989e-04
-9.530000000000000236e-07,-1.901476715686269831e-05
-9.519999999999999484e-07,5.123523284313730164e-05
-9.509999999999999792e-07,3.573523284313730435e-05
-9.500000000000000100e-07,-4.270226715686269809e-05
-9.490000000000000407e-07,4.757898284313733135e-05
-9.479999999999999656e-07,7.873523284313731956e-05
-9.469999999999999963e-07,1.018602328431372989e-04
-9.460000000000000271e-07,-1.513976715686267188e-05
-9.449999999999999519e-07,5.892273284313729199e-05
-9.439999999999999827e-07,-5.829601715686268072e-05
-9.430000000000000134e-07,-1.148351715686270159e-05
-9.420000000000000442e-07,3.186023284313727793e-05
-9.409999999999999691e-07,5.886023284313733790e-05
-9.399999999999999998e-07,-3.104601715686269598e-05
-9.390000000000000306e-07,7.836023284313732400e-05
-9.379999999999999554e-07,-1.169210171568627098e-04
-9.369999999999999862e-07,6.286023284313732671e-05
-9.360000000000000169e-07,3.602328431373254085e-07
-9.350000000000000477e-07,1.058602328431373419e-04
-9.339999999999999726e-07,8.270398284313733132e-05
-9.330000000000000033e-07,8.328982843137271771e-06
-9.320000000000000341e-07,-4.620226715686267475e-05
-9.309999999999999589e-07,-2.310851715686267245e-05
